"","x"
"2498",12
"2499",2
"2500",2
"2501",5
"2502",2
"2503",12
"2504",15
"2505",11
"2506",10
"2507",15
"2508",2
"2509",13
"2510",7
"2511",15
"2512",12
"2513",12
"2514",7
"2515",15
"2516",9
"2517",2
"2518",4
"2519",12
"2520",2
"2521",13
"2522",13
"2523",2
"2524",6
"2525",4
"2526",2
"2527",2
"2528",12
"2529",6
"2530",7
"2531",10
"2532",14
"2533",11
"2534",4
"2535",2
"2536",13
"2537",13
"2538",10
"2539",6
"2540",15
"2541",4
"2542",4
"2543",6
"2544",2
"2545",2
"2546",2
"2547",2
"2548",4
"2549",14
"2550",5
"2551",4
"2552",1
"2553",10
"2554",2
"2555",6
"2556",2
"2557",2
"2558",12
"2559",15
"2560",10
"2561",7
"2562",2
"2563",4
"2564",13
"2565",2
"2566",6
"2567",9
"2568",11
"2569",14
"2570",12
"2571",14
"2572",13
"2573",14
"2574",8
"2575",9
"2576",14
"2577",10
"2578",11
"2579",3
"2580",10
"2581",15
"2582",8
"2583",6
"2584",5
"2585",2
"2586",15
"2587",15
"2588",8
"2589",15
"2590",2
"2591",7
"2592",13
"2593",6
"2594",4
"2595",6
"2596",11
"2597",6
"2598",6
"2599",8
"2600",15
"2601",3
"2602",13
"2603",2
"2604",12
"2605",15
"2606",5
"2607",6
"2608",6
"2609",11
"2610",11
"2611",15
"2612",6
"2613",14
"2614",4
"2615",2
"2616",2
"2617",4
"2618",7
"2619",6
"2620",6
"2621",8
"2622",2
"2623",15
"2624",6
"2625",6
"2626",9
"2627",6
"2628",11
"2629",1
"2630",14
"2631",10
"2632",6
"2633",6
"2634",15
"2635",13
"2636",6
"2637",5
"2638",6
"2639",13
"2640",12
"2641",6
"2642",2
"2643",11
"2644",2
"2645",9
"2646",2
"2647",4
"2648",14
"2649",15
"2650",6
"2651",6
"2652",6
"2653",12
"2654",4
"2655",6
"2656",10
"2657",15
"2658",13
"2659",12
"2660",2
"2661",2
"2662",12
"2663",7
"2664",9
"2665",11
"2666",6
"2667",14
"2668",14
"2669",11
"2670",15
"2671",13
"2672",6
"2673",5
"2674",9
"2675",6
"2676",11
"2677",15
"2678",12
"2679",13
"2680",2
"2681",12
"2682",5
"2683",14
"2684",9
"2685",6
"2686",10
"2687",6
"2688",14
"2689",11
"2690",4
"2691",1
"2692",15
"2693",14
"2694",8
"2695",7
"2696",6
"2697",4
"2698",4
"2699",10
"2700",4
"2701",15
"2702",6
"2703",15
"2704",6
"2705",4
"2706",2
"2707",4
"2708",6
"2709",2
"2710",13
"2711",2
"2712",8
"2713",6
"2714",8
"2715",12
"2716",9
"2717",4
"2718",6
"2719",7
"2720",6
"2721",15
"2722",11
"2723",8
"2724",9
"2725",6
"2726",15
"2727",8
"2728",12
"2729",14
"2730",4
"2731",6
"2732",15
"2733",3
"2734",4
"2735",6
"2736",15
"2737",14
"2738",15
"2739",11
"2740",15
"2741",15
"2742",15
"2743",14
"2744",10
"2745",6
"2746",14
"2747",14
"2748",15
"2749",7
"2750",4
"2751",9
"2752",6
"2753",4
"2754",12
"2755",9
"2756",10
"2757",12
"2758",4
"2759",7
"2760",15
"2761",5
"2762",2
"2763",14
"2764",8
"2765",6
"2766",6
"2767",6
"2768",2
"2769",12
"2770",10
"2771",14
"2772",1
"2773",6
"2774",12
"2775",6
"2776",15
"2777",6
"2778",11
"2779",5
"2780",10
"2781",6
"2782",1
"2783",14
"2784",8
"2785",15
"2786",15
"2787",3
"2788",2
"2789",15
"2790",10
"2791",8
"2792",4
"2793",1
"2794",15
"2795",12
"2796",4
"2797",10
"2798",3
"2799",8
"2800",11
"2801",6
"2802",10
"2803",2
"2804",4
"2805",14
"2806",15
"2807",14
"2808",15
"2809",2
"2810",2
"2811",1
"2812",12
"2813",12
"2814",10
"2815",13
"2816",4
"2817",15
"2818",8
"2819",13
"2820",2
"2821",4
"2822",14
"2823",8
"2824",5
"2825",6
"2826",13
"2827",11
"2828",12
"2829",15
"2830",13
"2831",15
"2832",14
"2833",4
"2834",15
"2835",9
"2836",6
"2837",14
"2838",6
"2839",2
"2840",14
"2841",4
"2842",4
"2843",6
"2844",8
"2845",2
"2846",4
"2847",15
"2848",3
"2849",2
"2850",14
"2851",6
"2852",11
"2853",13
"2854",15
"2855",15
"2856",14
"2857",14
"2858",15
"2859",8
"2860",14
"2861",12
"2862",15
"2863",6
"2864",7
"2865",14
"2866",6
"2867",6
"2868",12
"2869",10
"2870",5
"2871",11
"2872",15
"2873",9
"2874",14
"2875",6
"2876",14
"2877",4
"2878",6
"2879",4
"2880",6
"2881",1
"2882",14
"2883",4
"2884",2
"2885",6
"2886",14
"2887",5
"2888",6
"2889",9
"2890",5
"2891",14
"2892",11
"2893",6
"2894",5
"2895",10
"2896",14
"2897",13
"2898",15
"2899",14
"2900",11
"2901",10
"2902",2
"2903",15
"2904",14
"2905",14
"2906",3
"2907",14
"2908",4
"2909",4
"2910",13
"2911",6
"2912",6
"2913",15
"2914",5
"2915",13
"2916",6
"2917",2
"2918",4
"2919",5
"2920",15
"2921",12
"2922",6
"2923",15
"2924",3
"2925",5
"2926",4
"2927",12
"2928",13
"2929",13
"2930",6
"2931",14
"2932",2
"2933",6
"2934",1
"2935",6
"2936",2
"2937",14
"2938",12
"2939",5
"2940",6
"2941",6
"2942",15
"2943",15
"2944",6
"2945",13
"2946",12
"2947",11
"2948",5
"2949",10
"2950",15
"2951",6
"2952",12
"2953",12
"2954",6
"2955",14
"2956",8
"2957",11
"2958",6
"2959",6
"2960",1
"2961",2
"2962",5
"2963",2
"2964",15
"2965",8
"2966",14
"2967",6
"2968",14
"2969",5
"2970",11
"2971",15
"2972",12
"2973",6
"2974",11
"2975",6
"2976",12
"2977",13
"2978",10
"2979",5
"2980",13
"2981",10
"2982",8
"2983",11
"2984",14
"2985",4
"2986",4
"2987",6
"2988",3
"2989",5
"2990",3
"2991",15
"2992",6
"2993",2
"2994",6
"2995",15
"2996",15
"2997",14
"2998",14
"2999",15
"3000",7
"3001",11
"3002",6
"3003",7
"3004",1
"3005",2
"3006",12
"3007",13
"3008",1
"3009",5
"3010",4
"3011",13
"3012",15
"3013",1
"3014",11
"3015",4
"3016",15
"3017",3
"3018",15
"3019",1
"3020",8
"3021",15
"3022",15
"3023",5
"3024",4
"3025",2
"3026",5
"3027",12
"3028",14
"3029",6
"3030",5
"3031",8
"3032",6
"3033",2
"3034",14
"3035",1
"3036",10
"3037",5
"3038",4
"3039",11
"3040",15
"3041",12
"3042",5
"3043",6
"3044",14
"3045",6
"3046",14
"3047",14
"3048",6
"3049",6
"3050",6
"3051",10
"3052",5
"3053",6
"3054",12
"3055",6
"3056",3
"3057",13
"3058",5
"3059",13
"3060",13
"3061",2
"3062",10
"3063",11
"3064",14
"3065",14
"3066",10
"3067",2
"3068",8
"3069",10
"3070",6
"3071",7
"3072",15
"3073",14
"3074",14
"3075",12
"3076",12
"3077",6
"3078",7
"3079",2
"3080",5
"3081",2
"3082",10
"3083",12
"3084",6
"3085",15
"3086",12
"3087",4
"3088",2
"3089",2
"3090",6
"3091",9
"3092",10
"3093",9
"3094",11
"3095",6
"3096",14
"3097",6
"3098",14
"3099",13
"3100",5
"3101",2
"3102",4
"3103",2
"3104",1
"3105",2
"3106",13
"3107",15
"3108",13
"3109",15
"3110",8
"3111",8
"3112",15
"3113",11
"3114",15
"3115",9
"3116",2
"3117",11
"3118",8
"3119",4
"3120",12
"3121",2
"3122",12
"3123",7
"3124",11
"3125",2
"3126",14
"3127",1
"3128",14
"3129",14
"3130",15
"3131",15
"3132",12
"3133",4
"3134",15
"3135",6
"3136",9
"3137",13
"3138",5
"3139",1
"3140",12
"3141",6
"3142",7
"3143",6
"3144",12
"3145",6
"3146",5
"3147",11
"3148",15
"3149",6
"3150",2
"3151",4
"3152",11
"3153",6
"3154",14
"3155",6
"3156",1
"3157",6
"3158",9
"3159",4
"3160",5
"3161",1
"3162",15
"3163",13
"3164",6
"3165",8
"3166",14
"3167",2
"3168",12
"3169",2
"3170",11
"3171",14
"3172",1
"3173",15
"3174",8
"3175",6
"3176",6
"3177",14
"3178",11
"3179",15
"3180",4
"3181",14
"3182",13
"3183",11
"3184",2
"3185",10
"3186",8
"3187",5
"3188",15
"3189",15
"3190",6
"3191",14
"3192",11
"3193",4
"3194",6
"3195",4
"3196",6
"3197",8
"3198",15
"3199",14
"3200",2
"3201",14
"3202",4
"3203",5
"3204",4
"3205",9
"3206",4
"3207",8
"3208",4
"3209",6
"3210",14
"3211",13
"3212",11
"3213",11
"3214",15
"3215",5
"3216",2
"3217",2
"3218",10
"3219",5
"3220",2
"3221",15
"3222",4
"3223",7
"3224",6
"3225",7
"3226",15
"3227",4
"3228",4
"3229",14
"3230",8
"3231",8
"3232",1
"3233",2
"3234",11
"3235",2
"3236",6
"3237",2
"3238",8
"3239",14
"3240",4
"3241",6
"3242",6
"3243",6
"3244",10
"3245",15
"3246",15
"3247",15
"3248",12
"3249",14
"3250",1
"3251",9
"3252",4
"3253",15
"3254",7
"3255",4
"3256",4
"3257",6
"3258",13
"3259",15
"3260",6
"3261",4
"3262",12
"3263",6
"3264",9
"3265",12
"3266",10
"3267",2
"3268",8
"3269",15
"3270",4
"3271",4
"3272",10
"3273",13
"3274",7
"3275",9
"3276",13
"3277",6
"3278",15
"3279",2
"3280",15
"3281",15
"3282",4
"3283",4
"3284",13
"3285",7
"3286",4
"3287",7
"3288",2
"3289",6
"3290",9
"3291",12
"3292",12
"3293",15
"3294",12
"3295",14
"3296",4
"3297",4
"3298",2
"3299",4
"3300",4
"3301",9
"3302",4
"3303",14
"3304",5
"3305",15
"3306",6
"3307",6
"3308",12
"3309",4
"3310",4
"3311",6
"3312",14
"3313",4
"3314",6
"3315",10
"3316",6
"3317",4
"3318",15
"3319",15
"3320",4
"3321",12
"3322",10
"3323",2
"3324",15
"3325",13
"3326",2
"3327",12
"3328",15
"3329",2
"3330",6
"3331",9
"3332",4
"3333",12
"3334",10
"3335",7
"3336",12
"3337",13
"3338",13
"3339",4
"3340",15
"3341",11
"3342",2
"3343",4
"3344",6
"3345",8
"3346",14
"3347",10
"3348",7
"3349",9
"3350",9
"3351",6
"3352",12
"3353",10
"3354",6
"3355",10
"3356",14
"3357",4
"3358",6
"3359",6
"3360",15
"3361",10
"3362",13
"3363",13
"3364",6
"3365",1
"3366",6
"3367",4
"3368",2
"3369",4
"3370",11
"3371",8
"3372",15
"3373",6
"3374",8
"3375",15
"3376",12
"3377",8
"3378",5
"3379",15
"3380",4
"3381",4
"3382",4
"3383",15
"3384",4
"3385",8
"3386",10
"3387",3
"3388",14
"3389",6
"3390",7
"3391",10
"3392",6
"3393",7
"3394",11
"3395",10
"3396",14
"3397",13
"3398",7
"3399",2
"3400",11
"3401",6
"3402",6
"3403",10
"3404",2
"3405",6
"3406",14
"3407",8
"3408",8
"3409",6
"3410",5
"3411",6
"3412",2
"3413",15
"3414",8
"3415",10
"3416",6
"3417",8
"3418",2
"3419",9
"3420",2
"3421",2
"3422",6
"3423",2
"3424",6
"3425",7
"3426",14
"3427",1
"3428",6
"3429",4
"3430",15
"3431",9
"3432",6
"3433",8
"3434",7
"3435",8
"3436",2
"3437",10
"3438",12
"3439",15
"3440",14
"3441",12
"3442",11
"3443",5
"3444",11
"3445",2
"3446",6
"3447",6
"3448",2
"3449",7
"3450",2
"3451",3
"3452",11
"3453",11
"3454",6
"3455",11
"3456",6
"3457",4
"3458",6
"3459",5
"3460",15
"3461",14
"3462",10
"3463",1
"3464",15
"3465",12
"3466",6
"3467",15
"3468",7
"3469",15
"3470",4
"3471",13
"3472",13
"3473",10
"3474",6
"3475",14
"3476",13
"3477",2
"3478",12
"3479",12
"3480",11
"3481",10
"3482",10
"3483",15
"3484",11
"3485",8
"3486",3
"3487",14
"3488",13
"3489",13
"3490",15
"3491",12
"3492",5
"3493",3
"3494",5
"3495",6
"3496",3
"3497",11
"3498",15
"3499",12
"3500",7
"3501",4
"3502",9
"3503",10
"3504",5
"3505",8
"3506",15
"3507",15
"3508",11
"3509",4
"3510",15
"3511",3
"3512",15
"3513",6
"3514",14
"3515",7
"3516",6
"3517",13
"3518",10
"3519",6
"3520",5
"3521",6
"3522",6
"3523",15
"3524",14
"3525",6
"3526",15
"3527",6
"3528",4
"3529",2
"3530",15
"3531",12
"3532",13
"3533",10
"3534",14
"3535",6
"3536",2
"3537",8
"3538",7
"3539",5
"3540",15
"3541",6
"3542",2
"3543",6
"3544",14
"3545",8
"3546",10
"3547",14
"3548",12
"3549",6
"3550",8
"3551",14
"3552",15
"3553",15
"3554",6
"3555",6
"3556",9
"3557",8
"3558",11
"3559",10
"3560",1
"3561",6
"3562",3
"3563",15
"3564",7
"3565",12
"3566",15
"3567",15
"3568",4
"3569",4
"3570",5
"3571",12
"3572",6
"3573",14
"3574",6
"3575",11
"3576",2
"3577",15
"3578",4
"3579",8
"3580",7
"3581",10
"3582",8
"3583",4
"3584",7
"3585",2
"3586",13
"3587",6
"3588",2
"3589",10
"3590",10
"3591",5
"3592",6
"3593",5
"3594",2
"3595",14
"3596",9
"3597",14
"3598",10
"3599",6
"3600",12
"3601",3
"3602",13
"3603",15
"3604",13
"3605",6
"3606",6
"3607",7
"3608",7
"3609",7
"3610",15
"3611",2
"3612",12
"3613",1
"3614",4
"3615",4
"3616",6
"3617",10
"3618",15
"3619",4
"3620",12
"3621",11
"3622",6
"3623",15
"3624",2
"3625",11
"3626",13
"3627",12
"3628",7
"3629",9
"3630",11
"3631",12
"3632",2
"3633",15
"3634",12
"3635",1
"3636",14
"3637",8
"3638",2
"3639",6
"3640",8
"3641",2
"3642",12
"3643",14
"3644",9
"3645",12
"3646",1
"3647",2
"3648",13
"3649",13
"3650",2
"3651",14
"3652",10
"3653",9
"3654",12
"3655",2
"3656",11
"3657",1
"3658",6
"3659",9
"3660",6
"3661",6
"3662",5
"3663",15
"3664",9
"3665",4
"3666",14
"3667",7
"3668",6
"3669",5
"3670",13
"3671",14
"3672",11
"3673",15
"3674",4
"3675",11
"3676",4
"3677",8
"3678",11
"3679",6
"3680",6
"3681",10
"3682",2
"3683",4
"3684",2
"3685",15
"3686",2
"3687",6
"3688",15
"3689",4
"3690",6
"3691",1
"3692",9
"3693",2
"3694",5
"3695",4
"3696",4
"3697",1
"3698",15
"3699",8
"3700",15
"3701",13
"3702",15
"3703",14
"3704",6
"3705",12
"3706",11
"3707",1
"3708",12
"3709",11
"3710",8
"3711",9
"3712",2
"3713",4
"3714",9
"3715",15
"3716",15
"3717",10
"3718",4
"3719",6
"3720",15
"3721",12
"3722",15
"3723",6
"3724",10
"3725",15
"3726",6
"3727",4
"3728",11
"3729",14
"3730",2
"3731",1
"3732",6
"3733",9
"3734",4
"3735",5
"3736",4
"3737",6
"3738",2
"3739",14
"3740",14
"3741",14
"3742",2
"3743",4
"3744",7
"3745",8
"3746",10
"3747",11
"3748",8
"3749",11
"3750",6
"3751",6
"3752",5
"3753",1
"3754",8
"3755",2
"3756",2
"3757",4
"3758",15
"3759",7
"3760",6
"3761",8
"3762",6
"3763",6
"3764",4
"3765",6
"3766",2
"3767",4
"3768",12
"3769",10
"3770",14
"3771",11
"3772",5
"3773",14
"3774",14
"3775",11
"3776",15
"3777",10
"3778",6
"3779",12
"3780",8
"3781",14
"3782",6
"3783",12
"3784",2
"3785",13
"3786",13
"3787",12
"3788",15
"3789",6
"3790",7
"3791",12
"3792",15
"3793",10
"3794",2
"3795",11
"3796",8
"3797",8
"3798",11
"3799",6
"3800",8
"3801",11
"3802",8
"3803",13
"3804",2
"3805",6
"3806",3
"3807",4
"3808",2
"3809",5
"3810",11
"3811",15
"3812",11
"3813",10
"3814",4
"3815",15
"3816",15
"3817",15
"3818",2
"3819",15
"3820",15
"3821",4
"3822",8
"3823",3
"3824",12
"3825",9
"3826",14
"3827",12
"3828",11
"3829",11
"3830",13
"3831",10
"3832",15
"3833",10
"3834",6
"3835",15
"3836",6
"3837",15
"3838",11
"3839",10
"3840",11
"3841",4
"3842",4
"3843",13
"3844",7
"3845",2
"3846",6
"3847",15
"3848",13
"3849",12
"3850",7
"3851",15
"3852",6
"3853",13
"3854",4
"3855",2
"3856",7
"3857",8
"3858",2
"3859",6
"3860",15
"3861",6
"3862",13
"3863",15
"3864",6
"3865",4
"3866",8
"3867",4
"3868",5
"3869",13
"3870",8
"3871",14
"3872",12
"3873",6
"3874",6
"3875",10
"3876",4
"3877",1
"3878",6
"3879",3
"3880",11
"3881",9
"3882",8
"3883",8
"3884",2
"3885",13
"3886",10
"3887",9
"3888",7
"3889",15
"3890",1
"3891",2
"3892",14
"3893",8
"3894",6
"3895",14
"3896",15
"3897",1
"3898",9
"3899",4
"3900",2
"3901",2
"3902",6
"3903",6
"3904",15
"3905",8
"3906",10
"3907",2
"3908",12
"3909",14
"3910",8
"3911",6
"3912",8
"3913",11
"3914",6
"3915",5
"3916",15
"3917",11
"3918",15
"3919",3
"3920",11
"3921",15
"3922",2
"3923",14
"3924",6
"3925",14
"3926",10
"3927",14
"3928",6
"3929",8
"3930",6
"3931",8
"3932",14
"3933",2
"3934",1
"3935",9
"3936",14
"3937",5
"3938",9
"3939",4
"3940",2
"3941",15
"3942",1
"3943",7
"3944",4
"3945",14
"3946",15
"3947",8
"3948",12
"3949",4
"3950",2
"3951",7
"3952",4
"3953",11
"3954",10
"3955",12
"3956",15
"3957",14
"3958",6
"3959",15
"3960",8
"3961",14
"3962",10
"3963",14
"3964",6
"3965",5
"3966",13
"3967",12
"3968",4
"3969",6
"3970",13
"3971",4
"3972",11
"3973",6
"3974",11
"3975",1
"3976",11
"3977",4
"3978",14
"3979",1
"3980",11
"3981",8
"3982",13
"3983",12
"3984",7
"3985",6
"3986",10
"3987",6
"3988",13
"3989",13
"3990",2
"3991",8
"3992",12
"3993",2
"3994",8
"3995",11
"3996",4
"3997",6
"3998",15
"3999",6
"4000",6
"4001",1
"4002",14
"4003",3
"4004",6
"4005",6
"4006",5
"4007",13
"4008",1
"4009",2
"4010",13
"4011",6
"4012",6
"4013",11
"4014",8
"4015",14
"4016",5
"4017",2
"4018",4
"4019",8
"4020",11
"4021",10
"4022",6
"4023",12
"4024",7
"4025",10
"4026",4
"4027",2
"4028",4
"4029",10
"4030",4
"4031",8
"4032",14
"4033",2
"4034",3
"4035",6
"4036",6
"4037",12
"4038",14
"4039",6
"4040",15
"4041",15
"4042",2
"4043",13
"4044",6
"4045",7
"4046",7
"4047",2
"4048",12
"4049",1
"4050",7
"4051",6
"4052",4
"4053",3
"4054",14
"4055",6
"4056",15
"4057",14
"4058",8
"4059",4
"4060",15
"4061",12
"4062",1
"4063",5
"4064",4
"4065",14
"4066",2
"4067",6
"4068",5
"4069",1
"4070",4
"4071",2
"4072",6
"4073",15
"4074",11
"4075",13
"4076",13
"4077",6
"4078",13
"4079",4
"4080",12
"4081",11
"4082",11
"4083",6
"4084",14
"4085",2
"4086",15
"4087",3
"4088",12
"4089",4
"4090",15
"4091",15
"4092",15
"4093",13
"4094",8
"4095",2
"4096",7
"4097",15
"4098",15
"4099",15
"4100",2
"4101",12
"4102",2
"4103",4
"4104",6
"4105",3
"4106",11
"4107",6
"4108",4
"4109",12
"4110",2
"4111",4
"4112",12
"4113",15
"4114",15
"4115",5
"4116",6
"4117",4
"4118",4
"4119",6
"4120",5
"4121",6
"4122",6
"4123",11
"4124",11
"4125",7
"4126",11
"4127",10
"4128",2
"4129",10
"4130",15
"4131",15
"4132",12
"4133",14
"4134",10
"4135",6
"4136",13
"4137",15
"4138",14
"4139",12
"4140",15
"4141",14
"4142",5
"4143",2
"4144",11
"4145",10
"4146",4
"4147",12
"4148",1
"4149",6
"4150",6
"4151",14
"4152",4
"4153",5
"4154",12
"4155",13
"4156",14
"4157",6
"4158",9
"4159",6
"4160",13
"4161",4
"4162",4
"4163",10
"4164",15
"4165",10
"4166",13
"4167",1
"4168",14
"4169",8
"4170",13
"4171",7
"4172",13
"4173",10
"4174",8
"4175",6
"4176",4
"4177",15
"4178",9
"4179",7
"4180",4
"4181",6
"4182",6
"4183",4
"4184",2
"4185",4
"4186",14
"4187",14
"4188",14
"4189",2
"4190",1
"4191",5
"4192",6
"4193",6
"4194",15
"4195",4
"4196",11
"4197",11
"4198",11
"4199",14
"4200",3
"4201",10
"4202",4
"4203",13
"4204",6
"4205",14
"4206",2
"4207",2
"4208",10
"4209",13
"4210",2
"4211",8
"4212",14
"4213",13
"4214",6
"4215",4
"4216",5
"4217",15
"4218",4
"4219",14
"4220",4
"4221",6
"4222",7
"4223",10
"4224",2
"4225",14
"4226",4
"4227",12
"4228",15
"4229",5
"4230",10
"4231",11
"4232",15
"4233",10
"4234",9
"4235",6
"4236",5
"4237",3
"4238",14
"4239",7
"4240",2
"4241",5
"4242",4
"4243",6
"4244",4
"4245",6
"4246",15
"4247",4
"4248",11
"4249",13
"4250",6
"4251",2
"4252",14
"4253",5
"4254",13
"4255",6
"4256",11
"4257",14
"4258",7
"4259",13
"4260",15
"4261",7
"4262",12
"4263",7
"4264",6
"4265",15
"4266",5
"4267",4
"4268",6
"4269",4
"4270",2
"4271",10
"4272",5
"4273",8
"4274",6
"4275",15
"4276",6
"4277",12
"4278",9
"4279",13
"4280",6
"4281",6
"4282",6
"4283",4
"4284",6
"4285",10
"4286",15
"4287",8
"4288",12
"4289",12
"4290",11
"4291",15
"4292",15
"4293",4
"4294",4
"4295",10
"4296",6
"4297",7
"4298",4
"4299",4
"4300",13
"4301",4
"4302",1
"4303",14
"4304",2
"4305",2
"4306",1
"4307",2
"4308",15
"4309",4
"4310",6
"4311",14
"4312",4
"4313",5
"4314",8
"4315",8
"4316",8
"4317",4
"4318",11
"4319",4
"4320",5
"4321",13
"4322",4
"4323",5
"4324",15
"4325",11
"4326",4
"4327",2
"4328",2
"4329",5
"4330",4
"4331",5
"4332",6
"4333",2
"4334",5
"4335",9
"4336",6
"4337",15
"4338",13
"4339",5
"4340",12
"4341",14
"4342",15
"4343",15
"4344",5
"4345",2
"4346",12
"4347",1
"4348",5
"4349",1
"4350",3
"4351",10
"4352",4
"4353",5
"4354",8
"4355",11
"4356",15
"4357",5
"4358",8
"4359",14
"4360",15
"4361",8
"4362",15
"4363",5
"4364",6
"4365",14
"4366",8
"4367",12
"4368",5
"4369",14
"4370",6
"4371",2
"4372",4
"4373",6
"4374",7
"4375",2
"4376",14
"4377",10
"4378",5
"4379",6
"4380",10
"4381",11
"4382",2
"4383",11
"4384",6
"4385",2
"4386",11
"4387",5
"4388",10
"4389",14
"4390",4
"4391",4
"4392",7
"4393",10
"4394",6
"4395",5
"4396",14
"4397",3
"4398",11
"4399",6
"4400",2
"4401",10
"4402",8
"4403",11
"4404",1
"4405",2
"4406",5
"4407",4
"4408",15
"4409",2
"4410",5
"4411",6
"4412",2
"4413",14
"4414",1
"4415",11
"4416",4
"4417",12
"4418",6
"4419",15
"4420",12
"4421",6
"4422",15
"4423",14
"4424",13
"4425",11
"4426",7
"4427",6
"4428",10
"4429",6
"4430",2
"4431",6
"4432",5
"4433",6
"4434",5
"4435",5
"4436",6
"4437",6
"4438",12
"4439",5
"4440",6
"4441",15
"4442",13
"4443",12
"4444",8
"4445",5
"4446",3
"4447",11
"4448",2
"4449",4
"4450",6
"4451",9
"4452",13
"4453",4
"4454",15
"4455",15
"4456",4
"4457",12
"4458",4
"4459",9
"4460",14
"4461",2
"4462",11
"4463",15
"4464",8
"4465",1
"4466",8
"4467",8
"4468",14
"4469",4
"4470",15
"4471",12
"4472",13
"4473",15
"4474",1
"4475",2
"4476",6
"4477",5
"4478",10
"4479",4
"4480",9
"4481",9
"4482",14
"4483",2
"4484",8
"4485",4
"4486",11
"4487",4
"4488",12
"4489",2
"4490",4
"4491",12
"4492",2
"4493",15
"4494",2
"4495",10
"4496",13
"4497",3
"4498",2
"4499",4
"4500",6
"4501",13
"4502",15
"4503",14
"4504",5
"4505",15
"4506",2
"4507",4
"4508",5
"4509",14
"4510",11
"4511",13
"4512",4
"4513",8
"4514",8
"4515",4
"4516",3
"4517",13
"4518",8
"4519",5
"4520",4
"4521",7
"4522",7
"4523",6
"4524",15
"4525",5
"4526",12
"4527",14
"4528",11
"4529",15
"4530",8
"4531",5
"4532",12
"4533",6
"4534",1
"4535",3
"4536",3
"4537",6
"4538",6
"4539",7
"4540",4
"4541",4
"4542",5
"4543",4
"4544",15
"4545",15
"4546",2
"4547",8
"4548",15
"4549",2
"4550",15
"4551",13
"4552",15
"4553",15
"4554",2
"4555",12
"4556",11
"4557",1
"4558",4
"4559",15
"4560",11
"4561",15
"4562",13
"4563",13
"4564",5
"4565",4
"4566",4
"4567",7
"4568",4
"4569",6
"4570",11
"4571",14
"4572",6
"4573",15
"4574",11
"4575",11
"4576",3
"4577",12
"4578",13
"4579",8
"4580",6
"4581",7
"4582",13
"4583",7
"4584",6
"4585",6
"4586",11
"4587",2
"4588",10
"4589",7
"4590",2
"4591",8
"4592",12
"4593",11
"4594",6
"4595",15
"4596",14
"4597",5
"4598",6
"4599",2
"4600",2
"4601",13
"4602",6
"4603",9
"4604",5
"4605",6
"4606",14
"4607",2
"4608",8
"4609",12
"4610",6
"4611",11
"4612",15
"4613",4
"4614",12
"4615",15
"4616",14
"4617",12
"4618",13
"4619",13
"4620",12
"4621",15
"4622",12
"4623",11
"4624",11
"4625",2
"4626",2
"4627",9
"4628",15
"4629",5
"4630",15
"4631",12
"4632",4
"4633",14
"4634",13
"4635",2
"4636",4
"4637",2
"4638",14
"4639",11
"4640",10
"4641",12
"4642",6
"4643",12
"4644",15
"4645",5
"4646",15
"4647",14
"4648",14
"4649",7
"4650",15
"4651",8
"4652",15
"4653",15
"4654",6
"4655",14
"4656",6
"4657",9
"4658",8
"4659",1
"4660",15
"4661",5
"4662",12
"4663",14
"4664",15
"4665",6
"4666",9
"4667",15
"4668",1
"4669",15
"4670",2
"4671",15
"4672",3
"4673",4
"4674",15
"4675",13
"4676",8
"4677",2
"4678",6
"4679",2
"4680",3
"4681",2
"4682",8
"4683",8
"4684",4
"4685",15
"4686",9
"4687",6
"4688",6
"4689",9
"4690",8
"4691",11
"4692",5
"4693",15
"4694",14
"4695",9
"4696",9
"4697",10
"4698",14
"4699",15
"4700",4
"4701",14
"4702",14
"4703",6
"4704",4
"4705",12
"4706",14
"4707",7
"4708",12
"4709",14
"4710",14
"4711",12
"4712",14
"4713",3
"4714",3
"4715",12
"4716",2
"4717",6
"4718",1
"4719",13
"4720",10
"4721",15
"4722",1
"4723",14
"4724",8
"4725",4
"4726",1
"4727",10
"4728",2
"4729",1
"4730",2
"4731",2
"4732",12
"4733",4
"4734",7
"4735",9
"4736",9
"4737",15
"4738",10
"4739",6
"4740",7
"4741",6
"4742",8
"4743",5
"4744",5
"4745",13
"4746",10
"4747",2
"4748",6
"4749",4
"4750",13
"4751",14
"4752",8
"4753",15
"4754",15
"4755",6
"4756",4
"4757",11
"4758",6
"4759",10
"4760",10
"4761",6
"4762",12
"4763",11
"4764",8
"4765",8
"4766",9
"4767",7
"4768",1
"4769",11
"4770",6
"4771",1
"4772",15
"4773",12
"4774",4
"4775",5
"4776",4
"4777",2
"4778",6
"4779",13
"4780",11
"4781",15
"4782",2
"4783",9
"4784",5
"4785",15
"4786",10
"4787",12
"4788",6
"4789",15
"4790",10
"4791",6
"4792",10
"4793",15
"4794",12
"4795",13
"4796",1
"4797",4
"4798",1
"4799",11
"4800",15
"4801",4
"4802",3
"4803",13
"4804",10
"4805",7
"4806",6
"4807",15
"4808",2
"4809",5
"4810",11
"4811",13
"4812",12
"4813",8
"4814",8
"4815",6
"4816",6
"4817",13
"4818",10
"4819",5
"4820",11
"4821",4
"4822",2
"4823",14
"4824",13
"4825",6
"4826",12
"4827",5
"4828",4
"4829",13
