"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"899",9.999999994e-11,8.85374673488262e-08,9.999999994e-11,9.999999994e-11,9.999999994e-11,6.55206406096028e-09,9.999999994e-11,9.999999994e-11,0.999999904310469
"900",9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.993083976072475,9.999999993e-11,9.999999993e-11,0.00691602322752464,9.999999993e-11
"901",9.99999999500202e-11,1.38516116555974e-06,9.99999999500202e-11,9.99999999500202e-11,9.99999999500202e-11,0.996339613910406,9.99999999500202e-11,9.69083985797207e-10,0.00365899945934454
"902",9.99999999400148e-11,9.99999999400148e-11,0.99733579751145,9.99999999400148e-11,0.000319223649532231,9.99999999400148e-11,0.00234497823901826,9.99999999400148e-11,9.99999999400148e-11
"903",9.99999999500057e-11,0.0180672196715615,5.57383793988481e-06,9.99999999500057e-11,0.0557937142861172,9.99999999500057e-11,9.99999999500057e-11,0.926133491704381,9.99999999500057e-11
"904",9.999999993e-11,0.9999999992,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11
"905",0.942045028893501,9.99999999502326e-11,0.000106928198087226,9.99999999502326e-11,1.66660233472135e-08,9.99999999502326e-11,0.0578480257423884,9.99999999502326e-11,9.99999999502326e-11
"906",9.99999999601323e-11,7.05356398649935e-05,0.20333833317063,9.99999999601323e-11,0.73723744711334,9.99999999601323e-11,0.000552809801373682,0.0588008738747905,9.99999999601323e-11
"907",9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.9999999992,9.999999993e-11,9.999999993e-11
"908",9.99999999500137e-11,0.0479698330013201,2.93249969293787e-07,9.99999999500137e-11,0.0155949198852126,9.99999999500137e-11,9.99999999500137e-11,0.936434953363498,9.99999999500137e-11
"909",9.99999999414939e-11,0.00355150889693115,9.99999999414939e-11,9.99999999414939e-11,0.00114082479228989,9.99999999414939e-11,9.99999999414939e-11,0.995307665710779,9.99999999414939e-11
"910",9.99999999501366e-11,6.60787727370722e-05,0.000228468353718481,9.99999999501366e-11,0.518798095070915,9.99999999501366e-11,9.99999999501366e-11,0.48090735730263,9.99999999501366e-11
"911",9.99999999300724e-11,9.99999999300724e-11,3.3415100178043e-07,9.99999999300724e-11,9.99999999300724e-11,9.99999999300724e-11,0.999999665148998,9.99999999300724e-11,9.99999999300724e-11
"912",9.999999995e-11,9.999999995e-11,0.618421780474739,9.999999995e-11,0.381574034829932,9.999999995e-11,1.41706688178302e-06,2.76712844747764e-06,9.999999995e-11
"913",9.99999999400849e-11,9.99999999400849e-11,0.00580131296149878,9.99999999400849e-11,0.993951438895616,9.99999999400849e-11,9.99999999400849e-11,0.000247247542885583,9.99999999400849e-11
"914",9.999999994e-11,9.999999994e-11,7.45161161312429e-10,9.999999994e-11,0.999993239451096,9.999999994e-11,9.999999994e-11,6.75920374323641e-06,9.999999994e-11
"915",9.999999996e-11,5.10711658243213e-08,0.298646999989654,9.999999996e-11,0.695664799073614,9.999999996e-11,0.000142279062463391,0.00554587040310252,9.999999996e-11
"916",9.99999999600361e-11,0.0172372042146467,9.99999999600361e-11,9.99999999600361e-11,1.63647647864052e-08,0.000160258030864784,9.99999999600361e-11,4.15433854116854e-05,0.982560977604312
"917",9.99999999600838e-11,0.000346863505606413,0.135998042813978,9.99999999600838e-11,0.751456449105418,9.99999999600838e-11,0.000279671600349209,0.111918972574649,9.99999999600838e-11
"918",9.99999999400780e-11,0.956370309167549,9.99999999400780e-11,9.99999999400780e-11,4.06259319455757e-08,9.99999999400780e-11,9.99999999400780e-11,0.0436296496065192,9.99999999400780e-11
"919",1.17545889959246e-10,7.06186601637347e-07,0.538362047533383,9.999999997e-11,0.449068677531865,9.999999997e-11,0.00644432142648348,0.0061242469041206,9.999999997e-11
"920",9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,9.999999993e-11,0.9999999992,9.999999993e-11,9.999999993e-11
"921",9.99999999512526e-11,9.99999999512526e-11,0.93118830384521,9.99999999512526e-11,0.0264447249367092,9.99999999512526e-11,0.0423658138111866,1.15690689400592e-06,9.99999999512526e-11
"922",9.99999999402879e-11,9.99999999402879e-11,0.996853547025731,9.99999999402879e-11,0.00312805346574927,9.99999999402879e-11,1.83989085193962e-05,9.99999999402879e-11,9.99999999402879e-11
"923",9.99999999300044e-11,9.99999999300044e-11,9.99999999300044e-11,9.99999999300044e-11,0.999972927192052,9.99999999300044e-11,9.99999999300044e-11,2.70721079482573e-05,9.99999999300044e-11
"924",0.00419447989702656,9.999999994e-11,3.5209290702741e-07,9.999999994e-11,9.999999994e-11,9.999999994e-11,0.995805167410066,9.999999994e-11,9.999999994e-11
"925",9.999999994e-11,0.000114752935880256,9.999999994e-11,9.999999994e-11,3.15792305490432e-10,9.999999994e-11,9.999999994e-11,0.999885246148327,9.999999994e-11
"926",9.99999999300009e-11,9.99999999300009e-11,9.99999999300009e-11,9.99999999300009e-11,9.99999999300009e-11,0.999996002855747,9.99999999300009e-11,9.99999999300009e-11,3.99644425259675e-06
