"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"85",2.55205360741976e-155,0.244009319950882,1.0153887484774e-43,9.39360191480292e-134,1.83473393996522e-16,8.76989866681983e-162,0.382030479560384,0.373960200488735,7.28392350477342e-134
"86",1.83437683644514e-188,0.244010956997471,7.53263179443512e-54,1.93075055559075e-177,1.19229362237073e-16,9.11699709358059e-197,0.382029513752875,0.373959529249654,1.49712958684782e-177
"87",8.02023000868732e-163,0.244009694375782,7.75722474120648e-44,3.36521158771413e-154,4.7341396449309e-21,3.87210391365881e-172,0.382030258660832,0.373960046963387,2.60942969529713e-154
"88",8.90825475226784e-215,0.24401317848623,5.28759287740889e-61,2.14537306451614e-205,2.55479750133604e-16,1.42875764226159e-226,0.382028203146324,0.373958618367445,1.66355072663996e-205
"89",8.53661079435548e-182,0.244010193926969,6.03962598042279e-53,3.40936534313305e-162,4.26147715543946e-15,6.31818116848988e-190,0.382029963939954,0.373959842133072,2.64366710282588e-162
"90",1.14547904971182e-176,0.2440102668398,2.81946345866378e-49,2.5554182142637e-173,6.1814068696212e-21,2.49698725315314e-187,0.382029920924226,0.373959812235973,1.98150517386408e-173
"91",1.17690431982444e-174,0.244009866957143,4.67976414148376e-44,3.14198441817583e-161,1.69215919981169e-19,1.08060457767933e-183,0.382030156842769,0.373959976200087,2.43633638754883e-161
"92",5.2821056649555e-195,0.244010926747269,1.68810248559209e-56,2.4549877582237e-188,1.71532509663334e-17,3.6880952583436e-205,0.382029531598864,0.373959541653866,1.90363006631964e-188
"93",1.16774767763825e-173,0.244010303760899,2.25708311521555e-46,2.53491861320628e-178,4.708077720673e-24,1.50691919238233e-185,0.382029899142393,0.373959797096708,1.96560951133389e-178
"94",6.73546894922125e-188,0.244010902072408,2.23435815140665e-52,6.90497578713106e-192,7.63461447918329e-21,1.4780105175592e-199,0.382029546156615,0.373959551770978,5.35420980066413e-192
"95",4.78282198561069e-167,0.244009643462592,1.14973250180256e-46,1.89394163534138e-147,1.36786836003469e-16,1.68657593178788e-174,0.382030288697517,0.373960067839891,1.46858746191838e-147
"96",7.11236563491396e-154,0.244009488805556,1.70488594400446e-40,3.74650258433367e-131,5.51004736618308e-15,1.17858554125605e-159,0.382030379942337,0.373960131252102,2.90508779084182e-131
"97",1.77766425547588e-213,0.244013063582872,8.85760749942704e-60,4.74000702695273e-213,1.27807411804039e-19,9.14157516424604e-227,0.382028270935479,0.373958665481649,3.67546431172525e-213
"98",7.30374396164608e-171,0.244010034484941,4.19047356431394e-46,3.28688395681893e-174,2.2230718661725e-23,1.85793818832211e-182,0.382030058006597,0.373959907508462,2.54869341150256e-174
"99",4.28253686820912e-183,0.244010818412547,6.02976520571603e-51,1.42120534729364e-181,1.18040129740267e-20,3.80698945511158e-193,0.3820295955139,0.373959586073553,1.1020214746325e-181
"100",9.13170809724219e-171,0.244009846170299,5.31745097302195e-48,8.74076978310479e-158,2.34770067272668e-18,2.80031248483089e-179,0.382030169106133,0.373959984723568,6.77770881184992e-158
"101",3.68453950741522e-173,0.24400961037286,1.38906663763948e-45,1.17052027784231e-143,1.14204994507194e-12,2.06372196607608e-179,0.382030308218609,0.37396008140739,9.07636947138864e-144
"102",1.69739409482856e-163,0.24400939417091,2.36537002326362e-41,1.00328895095896e-141,1.16747791518824e-16,8.04723296389384e-171,0.382030435772251,0.373960170056839,7.77963558414507e-142
"103",4.38766748401663e-182,0.2440099233568,3.33952060031895e-49,9.28838063589395e-152,1.2315542262383e-11,8.30807467711016e-189,0.382030123561625,0.37395995306926,7.20233352963944e-152
"104",7.04703388079635e-133,0.244008436054016,4.49298487598656e-22,1.82574290443447e-132,3.42821637991292e-27,1.92403013990462e-136,0.382031001035229,0.373960562910755,1.41570526150645e-132
"105",1.32463953748568e-164,0.244009807272055,7.92386899670853e-42,7.61087576896563e-174,2.9057568742027e-25,6.48383927990557e-177,0.382030192055512,0.373960000672434,5.90157400838103e-174
"106",1.22208431618606e-181,0.244010153899837,5.2106545363289e-46,7.71492913221021e-166,5.57375888387443e-17,3.60499647769886e-190,0.382029987555457,0.373959858544706,5.98225836621969e-166
"107",1.82532374547926e-184,0.244010301104319,2.88560839595921e-54,6.41915616278335e-163,7.23896662005373e-14,2.62376261629189e-192,0.382029900708535,0.373959798187074,4.97749882089715e-163
"108",9.63727473707175e-176,0.244010751542221,1.96900193523441e-49,1.65569951042958e-169,1.19649274768888e-19,2.4885601910947e-184,0.382029634966031,0.373959613491748,1.28385135864179e-169
"109",8.88611025771075e-190,0.244010676160718,8.4626605545582e-50,6.78339805857859e-173,3.61166870256014e-16,8.59237438169515e-200,0.382029679437625,0.373959644401657,5.2599368175537e-173
